Date/Time,Base,Lat,Lon,Hour,Day,cluster_kmeans,Lat_original,Lon_original,hora,periodo,faixa_dia,faixa_lat,faixa_lon,distancia_media_5vizinhos,anomalia_distancia
2014-05-01 21:41:00,B02512,0.3995601173020446,0.2754017515517368,0.9130434782608696,1,1,40.7422,-74.0043,21,noite,01-05,centro_sul,oeste,0.047527527762113185,False
2014-05-01 21:42:00,B02512,0.4171554252199385,0.2843720772043205,0.9130434782608696,1,1,40.7566,-73.9832,21,noite,01-05,centro_norte,centro_leste,0.07164015049895263,False
2014-05-01 21:43:00,B02512,0.4073802541544538,0.2804183317745057,0.9130434782608696,1,1,40.7486,-73.9925,21,noite,01-05,centro_sul,centro_oeste,0.13298323138642004,False
2014-05-01 21:43:00,B02512,0.412023460410559,0.283989456678853,0.9130434782608696,1,1,40.7524,-73.9841,21,noite,01-05,centro_norte,centro_oeste,0.07518890184064951,False
2014-05-01 21:44:00,B02512,0.3781769305962825,0.2762520193861029,0.9130434782608696,1,1,40.7247,-74.0023,21,noite,01-05,sul,oeste,0.054806233087902376,False
2014-05-01 21:45:00,B02512,0.4264418377321632,0.2877731485417882,0.9130434782608696,1,1,40.7642,-73.9752,21,noite,01-05,centro_norte,centro_leste,0.04944654561669452,False
2014-05-01 21:45:00,B02512,0.3749999999999929,0.2730210016155077,0.9130434782608696,1,1,40.7221,-74.0099,21,noite,01-05,sul,oeste,0.06834714853988838,False
2014-05-01 21:45:00,B02512,0.3820869990224764,0.2810560326502838,0.9130434782608696,1,1,40.7279,-73.991,21,noite,01-05,centro_sul,centro_oeste,0.04616074470704947,False
2014-05-01 21:46:00,B02512,0.414222873900286,0.2837768897202615,0.9130434782608696,1,1,40.7542,-73.9846,21,noite,01-05,centro_norte,centro_oeste,0.06816098833789654,False
2014-05-01 21:47:00,B02512,0.2806695992179868,0.3697389677748504,0.9130434782608696,1,2,40.6449,-73.7824,21,noite,01-05,sul,leste,0.2873401247044475,False
2014-05-01 21:47:00,B02512,0.3999266862170074,0.283649349545108,0.9130434782608696,1,1,40.7425,-73.9849,21,noite,01-05,centro_sul,centro_oeste,0.07918791280657547,False
2014-05-01 21:48:00,B02512,0.4010263929618745,0.277357367570783,0.9130434782608696,1,1,40.7434,-73.9997,21,noite,01-05,centro_sul,oeste,0.062350022186036434,False
2014-05-01 21:49:00,B02512,0.3726783968719402,0.2736161890995667,0.9130434782608696,1,1,40.7202,-74.0085,21,noite,01-05,sul,oeste,0.07742931659175845,False
2014-05-01 21:49:00,B02512,0.3804985337243352,0.2807159255165388,0.9130434782608696,1,1,40.7266,-73.9918,21,noite,01-05,sul,centro_oeste,0.05494060568428305,False
2014-05-01 21:49:00,B02512,0.4315738025415427,0.3356857410084188,0.9130434782608696,1,1,40.7684,-73.8625,21,noite,01-05,norte,leste,0.21516273525141072,False
2014-05-01 21:49:00,B02512,0.4335288367546468,0.2938100501658027,0.9130434782608696,1,1,40.77,-73.961,21,noite,01-05,norte,leste,0.20349603535775113,False
2014-05-01 21:50:00,B02512,0.5156402737047898,0.3000595187484087,0.9130434782608696,1,1,40.8372,-73.9463,21,noite,01-05,norte,leste,0.45692536861535904,False
2014-05-01 21:50:00,B02512,0.3844086021505362,0.2812685996088788,0.9130434782608696,1,1,40.7298,-73.9905,21,noite,01-05,centro_sul,centro_oeste,0.06738169086476463,False
2014-05-01 21:51:00,B02512,0.3976050830889548,0.2748490774594003,0.9130434782608696,1,1,40.7406,-74.0056,21,noite,01-05,centro_sul,oeste,0.020521814273236117,False
2014-05-01 21:51:00,B02512,0.4020039100684229,0.2824589745769899,0.9130434782608696,1,1,40.7442,-73.9877,21,noite,01-05,centro_sul,centro_oeste,0.06734870852108281,False
2014-05-01 21:54:00,B02512,0.3910068426197455,0.276549613128136,0.9130434782608696,1,1,40.7352,-74.0016,21,noite,01-05,centro_sul,oeste,0.07158684475197076,False
2014-05-01 21:55:00,B02512,0.3899071358748713,0.2761669926026719,0.9130434782608696,1,1,40.7343,-74.0025,21,noite,01-05,centro_sul,oeste,0.07078614466364914,False
2014-05-01 21:57:00,B02512,0.352150537634408,0.2803333049910712,0.9130434782608696,1,1,40.7034,-73.9927,21,noite,01-05,sul,centro_oeste,0.290918524416009,False
2014-05-01 21:57:00,B02512,0.3977272727272662,0.2748490774594003,0.9130434782608696,1,1,40.7407,-74.0056,21,noite,01-05,centro_sul,oeste,0.02094754907129561,False
2014-05-01 21:57:00,B02512,0.3962609970674435,0.2761244792109494,0.9130434782608696,1,1,40.7395,-74.0026,21,noite,01-05,centro_sul,oeste,0.05676788171963489,False
2014-05-01 21:58:00,B02512,0.4158113391984344,0.2824589745769899,0.9130434782608696,1,1,40.7555,-73.9877,21,noite,01-05,centro_norte,centro_oeste,0.05377668142091922,False
2014-05-01 21:59:00,B02512,0.4228983382209179,0.283904429895415,0.9130434782608696,1,1,40.7613,-73.9843,21,noite,01-05,centro_norte,centro_oeste,0.06185851810376114,False
2014-05-01 21:59:00,B02512,0.6346529814271733,0.3193180851968371,0.9130434782608696,1,1,40.9346,-73.901,21,noite,01-05,norte,leste,1.4802504119716207,True
2014-05-01 21:59:00,B02512,0.3973607038123177,0.2747640506759659,0.9130434782608696,1,1,40.7404,-74.0058,21,noite,01-05,centro_sul,oeste,0.021097972306268052,False
2014-05-01 22:02:00,B02512,0.3715786901270732,0.2727234078734817,0.9565217391304348,1,1,40.7193,-74.0106,22,noite,01-05,sul,oeste,0.12047636784605675,False
2014-05-01 22:03:00,B02512,0.3737781036168144,0.2961482867103129,0.9565217391304348,1,1,40.7211,-73.9555,22,noite,01-05,sul,leste,0.2359043840700228,False
2014-05-01 22:04:00,B02512,0.3917399804496568,0.2769747470453154,0.9565217391304348,1,1,40.7358,-74.0006,22,noite,01-05,centro_sul,oeste,0.07784223016642502,False
2014-05-01 22:04:00,B02512,0.4236314760508293,0.284499617379474,0.9565217391304348,1,1,40.7619,-73.9829,22,noite,01-05,centro_norte,centro_leste,0.10841049825704634,False
2014-05-01 22:06:00,B02512,0.3856304985337289,0.2743814301504983,0.9565217391304348,1,1,40.7308,-74.0067,22,noite,01-05,centro_sul,oeste,0.0815232034903233,False
2014-05-01 22:08:00,B02512,0.3792766373411496,0.2783776889720286,0.9565217391304348,1,1,40.7256,-73.9973,22,noite,01-05,sul,centro_oeste,0.06884210564475368,False
2014-05-01 22:10:00,B02512,0.4184995112414427,0.2817362469177773,0.9565217391304348,1,1,40.7577,-73.9894,22,noite,01-05,centro_norte,centro_oeste,0.1443993170711994,False
2014-05-01 22:10:00,B02512,0.4376832844574778,0.2844145905960396,0.9565217391304348,1,1,40.7734,-73.9831,22,noite,01-05,norte,centro_leste,0.17692702980200994,False
2014-05-01 22:10:00,B02512,0.4263196480938376,0.2872629878411707,0.9565217391304348,1,1,40.7641,-73.9764,22,noite,01-05,centro_norte,centro_leste,0.13017622544864077,False
2014-05-01 22:11:00,B02512,0.3896627565982342,0.2777825014879695,0.9565217391304348,1,1,40.7341,-73.9987,22,noite,01-05,centro_sul,oeste,0.057169536300807386,False
2014-05-01 22:13:00,B02512,0.3978494623655919,0.2748915908511193,0.9565217391304348,1,1,40.7408,-74.0055,22,noite,01-05,centro_sul,oeste,0.031390625445033654,False
2014-05-01 22:13:00,B02512,0.4149560117302044,0.2866252869653927,0.9565217391304348,1,1,40.7548,-73.9779,22,noite,01-05,centro_norte,centro_leste,0.16425887227198474,False
2014-05-01 22:15:00,B02512,0.4431818181818201,0.2934699430320542,0.9565217391304348,1,1,40.7779,-73.9618,22,noite,01-05,norte,leste,0.2592176030595423,False
2014-05-01 22:16:00,B02512,0.4087243401759508,0.2814386531757513,0.9565217391304348,1,1,40.7497,-73.9901,22,noite,01-05,centro_norte,centro_oeste,0.11685695526300184,False
2014-05-01 22:16:00,B02512,0.3560606060606091,0.2732335685740992,0.9565217391304348,1,1,40.7066,-74.0094,22,noite,01-05,sul,oeste,0.20512660636983465,False
2014-05-01 22:17:00,B02512,0.369990224828939,0.2734036221409752,0.9565217391304348,1,1,40.718,-74.009,22,noite,01-05,sul,oeste,0.13411567084752846,False
2014-05-01 22:18:00,B02512,0.3905180840664712,0.277697474704528,0.9565217391304348,1,1,40.7348,-73.9989,22,noite,01-05,centro_sul,oeste,0.05645798990495314,False
2014-05-01 22:18:00,B02512,0.3782991202346082,0.2739137828415927,0.9565217391304348,1,1,40.7248,-74.0078,22,noite,01-05,sul,oeste,0.11522720084838237,False
2014-05-01 22:19:00,B02512,0.4319403714565055,0.3354731740498238,0.9565217391304348,1,1,40.7687,-73.863,22,noite,01-05,norte,leste,0.26757462218595124,False
2014-05-01 22:19:00,B02512,0.383064516129032,0.2749341042428384,0.9565217391304348,1,1,40.7287,-74.0054,22,noite,01-05,centro_sul,oeste,0.07255822874500847,False
2014-05-01 22:21:00,B02512,0.3958944281524879,0.2826715415355814,0.9565217391304348,1,1,40.7392,-73.9872,22,noite,01-05,centro_sul,centro_oeste,0.1375169764000531,False
2014-05-01 22:21:00,B02512,0.3897849462365599,0.2793980103732671,0.9565217391304348,1,1,40.7342,-73.9949,22,noite,01-05,centro_sul,centro_oeste,0.06587915172198919,False
2014-05-01 22:21:00,B02512,0.3905180840664712,0.2794405237649862,0.9565217391304348,1,1,40.7348,-73.9948,22,noite,01-05,centro_sul,centro_oeste,0.06623532863880344,False
2014-05-01 22:22:00,B02512,0.3879521016617815,0.2758268854689234,0.9565217391304348,1,1,40.7327,-74.0033,22,noite,01-05,centro_sul,oeste,0.08367733482456616,False
2014-05-01 22:22:00,B02512,0.4071358748778024,0.2756993452937628,0.9565217391304348,1,1,40.7484,-74.0036,22,noite,01-05,centro_sul,oeste,0.13077815440469706,False
2014-05-01 22:24:00,B02512,0.3961388074291321,0.2790579032395186,0.9565217391304348,1,1,40.7394,-73.9957,22,noite,01-05,centro_sul,centro_oeste,0.11932554441225389,False
2014-05-01 22:25:00,B02512,0.4021260997067486,0.2853073718221246,0.9565217391304348,1,1,40.7443,-73.981,22,noite,01-05,centro_sul,centro_leste,0.1175019189341465,False
2014-05-01 22:27:00,B02512,0.4001710654936445,0.2796105773318587,0.9565217391304348,1,1,40.7427,-73.9944,22,noite,01-05,centro_sul,centro_oeste,0.08465729421492785,False
2014-05-01 22:27:00,B02512,0.4211876832844581,0.2859450726978991,0.9565217391304348,1,1,40.7599,-73.9795,22,noite,01-05,centro_norte,centro_leste,0.11095792721590277,False
2014-05-01 22:27:00,B02512,0.5845552297165142,0.317830116486693,0.9565217391304348,1,1,40.8936,-73.9045,22,noite,01-05,norte,leste,1.0403991913606598,True
2014-05-01 22:28:00,B02512,0.3928396871945239,0.2887934699430303,0.9565217391304348,1,1,40.7367,-73.9728,22,noite,01-05,centro_sul,centro_leste,0.2301180837164035,False
2014-05-01 22:28:00,B02512,0.336265884652974,0.2014284499617424,0.9565217391304348,1,1,40.6904,-74.1783,22,noite,01-05,sul,oeste,0.24696247948916264,False
2014-05-01 22:28:00,B02512,0.4119012707722334,0.2837768897202615,0.9565217391304348,1,1,40.7523,-73.9846,22,noite,01-05,centro_norte,centro_oeste,0.12085632941801272,False
2014-05-01 22:28:00,B02512,0.3719452590420289,0.284542130771193,0.9565217391304348,1,1,40.7196,-73.9828,22,noite,01-05,sul,centro_leste,0.11512768327900617,False
2014-05-01 22:31:00,B02512,0.3726783968719402,0.2822038942266829,0.9565217391304348,1,1,40.7202,-73.9883,22,noite,01-05,sul,centro_oeste,0.10415498794943256,False
2014-05-01 22:31:00,B02512,0.3749999999999929,0.2768897202618809,0.9565217391304348,1,1,40.7221,-74.0008,22,noite,01-05,sul,oeste,0.1130762471507831,False
2014-05-01 22:31:00,B02512,0.3647360703812339,0.2945327778250153,0.9565217391304348,1,1,40.7137,-73.9593,22,noite,01-05,sul,leste,0.21086949809181435,False
2014-05-01 22:32:00,B02512,0.3978494623655919,0.2751041578097108,0.9565217391304348,1,1,40.7408,-74.005,22,noite,01-05,centro_sul,oeste,0.035396544633740604,False
2014-05-01 22:33:00,B02512,0.3768328445747784,0.2759544256440769,0.9565217391304348,1,1,40.7236,-74.003,22,noite,01-05,sul,oeste,0.09251645704084754,False
2014-05-01 22:33:00,B02512,0.4017595307917858,0.2819488138763688,0.9565217391304348,1,1,40.744,-73.9889,22,noite,01-05,centro_sul,centro_oeste,0.08367667158091194,False
2014-05-01 22:37:00,B02512,0.3801319648093866,0.2807159255165388,0.9565217391304348,1,1,40.7263,-73.9918,22,noite,01-05,sul,centro_oeste,0.08696023162313542,False
2014-05-01 22:38:00,B02512,0.3222140762463326,0.2828415951024574,0.9565217391304348,1,1,40.6789,-73.9868,22,noite,01-05,sul,centro_oeste,0.30015366745894695,False
2014-05-01 22:38:00,B02512,0.3814760508308907,0.2791854434146721,0.9565217391304348,1,1,40.7274,-73.9954,22,noite,01-05,sul,centro_oeste,0.05334341178287274,False
2014-05-01 22:39:00,B02512,0.4232649071358736,0.2828841084941764,0.9565217391304348,1,1,40.7616,-73.9867,22,noite,01-05,centro_norte,centro_oeste,0.1338500960348068,False
2014-05-01 22:39:00,B02512,0.4006598240469188,0.2817787603094963,0.9565217391304348,1,1,40.7431,-73.9893,22,noite,01-05,centro_sul,centro_oeste,0.08223777731731488,False
2014-05-01 22:39:00,B02512,0.4035923753665642,0.2734036221409752,0.9565217391304348,1,1,40.7455,-74.009,22,noite,01-05,centro_sul,oeste,0.11773181094327398,False
2014-05-01 22:40:00,B02512,0.3999266862170074,0.2770172604370344,0.9565217391304348,1,1,40.7425,-74.0005,22,noite,01-05,centro_sul,oeste,0.07855359795504133,False
2014-05-01 22:40:00,B02512,0.3978494623655919,0.2742964033670603,0.9565217391304348,1,1,40.7408,-74.0069,22,noite,01-05,centro_sul,oeste,0.03152051842611098,False
2014-05-01 22:40:00,B02512,0.4099462365591435,0.2757843720772044,0.9565217391304348,1,1,40.7507,-74.0034,22,noite,01-05,centro_norte,oeste,0.17015563675800766,False
2014-05-01 22:40:00,B02512,0.4018817204301115,0.2805883853413853,0.9565217391304348,1,1,40.7441,-73.9921,22,noite,01-05,centro_sul,centro_oeste,0.08555261723845775,False
2014-05-01 22:41:00,B02512,0.4384164222873892,0.331434401836578,0.9565217391304348,1,1,40.774,-73.8725,22,noite,01-05,norte,leste,0.23470205867870458,False
2014-05-01 22:42:00,B02512,0.3787878787878753,0.283946943287134,0.9565217391304348,1,1,40.7252,-73.9842,22,noite,01-05,sul,centro_oeste,0.14711174450749026,False
2014-05-01 22:44:00,B02512,0.4007820136852373,0.2756568319020509,0.9565217391304348,1,1,40.7432,-74.0037,22,noite,01-05,centro_sul,oeste,0.06002958785544386,False
2014-05-01 22:44:00,B02512,0.3979716520039105,0.2873055012328898,0.9565217391304348,1,1,40.7409,-73.9763,22,noite,01-05,centro_sul,centro_leste,0.15636329331096524,False
2014-05-01 22:44:00,B02512,0.3983382209188661,0.2738287560581582,0.9565217391304348,1,1,40.7412,-74.008,22,noite,01-05,centro_sul,oeste,0.043188011000567586,False
2014-05-01 22:44:00,B02512,0.3807429130009723,0.277357367570783,0.9565217391304348,1,1,40.7268,-73.9997,22,noite,01-05,sul,oeste,0.05870006203185975,False
2014-05-01 22:45:00,B02512,0.381964809384165,0.2794405237649862,0.9565217391304348,1,1,40.7278,-73.9948,22,noite,01-05,centro_sul,centro_oeste,0.05555260992793559,False
2014-05-01 22:46:00,B02512,0.3999266862170074,0.2754442649434594,0.9565217391304348,1,1,40.7425,-74.0042,22,noite,01-05,centro_sul,oeste,0.0487061756262457,False
2014-05-01 22:47:00,B02512,0.3848973607038175,0.2751891845931453,0.9565217391304348,1,1,40.7302,-74.0048,22,noite,01-05,centro_sul,oeste,0.06346270619757964,False
2014-05-01 22:48:00,B02512,0.4134897360703817,0.2822038942266829,0.9565217391304348,1,1,40.7536,-73.9883,22,noite,01-05,centro_norte,centro_oeste,0.12194914057791206,False
2014-05-01 22:48:00,B02512,0.3892961876832856,0.2815661933509048,0.9565217391304348,1,1,40.7338,-73.9898,22,noite,01-05,centro_sul,centro_oeste,0.12025313948126067,False
2014-05-01 22:49:00,B02512,0.3834310850439877,0.2766771533032894,0.9565217391304348,1,1,40.729,-74.0013,22,noite,01-05,centro_sul,oeste,0.06822910366022664,False
2014-05-01 22:51:00,B02512,0.3728005865102659,0.2818637870929379,0.9565217391304348,1,1,40.7203,-73.9891,22,noite,01-05,sul,centro_oeste,0.10888473789165184,False
2014-05-01 22:54:00,B02512,0.3969941348973549,0.2741688631919068,0.9565217391304348,1,1,40.7401,-74.0072,22,noite,01-05,centro_sul,oeste,0.041578259210147336,False
2014-05-01 22:54:00,B02512,0.4321847507331355,0.2851798316469676,0.9565217391304348,1,1,40.7689,-73.9813,22,noite,01-05,norte,centro_leste,0.14259077162804445,False
2014-05-01 22:54:00,B02512,0.4232649071358736,0.2878156619335108,0.9565217391304348,1,1,40.7616,-73.9751,22,noite,01-05,centro_norte,centro_leste,0.1308877357283254,False
2014-05-01 22:55:00,B02512,0.3837976539589434,0.2798231442904537,0.9565217391304348,1,1,40.7293,-73.9939,22,noite,01-05,centro_sul,centro_oeste,0.08414497120770538,False
2014-05-01 22:56:00,B02512,0.3737781036168144,0.2734036221409752,0.9565217391304348,1,1,40.7211,-74.009,22,noite,01-05,sul,oeste,0.099438022244112,False
2014-05-01 22:56:00,B02512,0.358260019550336,0.2716180596888016,0.9565217391304348,1,1,40.7084,-74.0132,22,noite,01-05,sul,oeste,0.19896061355691186,False
2014-05-01 22:56:00,B02512,0.407013685239491,0.2821188674432449,0.9565217391304348,1,1,40.7483,-73.9885,22,noite,01-05,centro_sul,centro_oeste,0.11238263326576439,False
2014-05-01 22:58:00,B02512,0.4315738025415427,0.283606836153389,0.9565217391304348,1,1,40.7684,-73.985,22,noite,01-05,norte,centro_oeste,0.14957351752399117,False
2014-05-01 22:59:00,B02512,0.3815982404692093,0.277059773828757,0.9565217391304348,1,1,40.7275,-74.0004,22,noite,01-05,sul,oeste,0.06115524634705123,False
2014-05-01 22:59:00,B02512,0.4034701857282456,0.2859450726978991,0.9565217391304348,1,1,40.7454,-73.9795,22,noite,01-05,centro_sul,centro_leste,0.13286550870077712,False
2014-05-01 22:59:00,B02512,0.3723118279569917,0.284542130771193,0.9565217391304348,1,1,40.7199,-73.9828,22,noite,01-05,sul,centro_leste,0.11274034649631277,False
2014-05-01 23:00:00,B02512,0.3908846529814269,0.277910041663123,1.0,1,1,40.7351,-73.9984,23,noite,01-05,centro_sul,oeste,0.14112246672916115,False
2014-05-01 23:01:00,B02512,0.7987536656891479,0.3416801292407108,1.0,1,1,41.0689,-73.8484,23,noite,01-05,norte,leste,2.235136424324491,True
2014-05-01 23:02:00,B02512,0.37524437927663,0.2756568319020509,1.0,1,1,40.7223,-74.0037,23,noite,01-05,sul,oeste,0.1799509667781854,False
2014-05-01 23:06:00,B02512,0.3974828934506291,0.2736161890995667,1.0,1,1,40.7405,-74.0085,23,noite,01-05,centro_sul,oeste,0.12692966832360253,False
2014-05-01 23:09:00,B02512,0.3993157380254075,0.2753592381600178,1.0,1,1,40.742,-74.0044,23,noite,01-05,centro_sul,oeste,0.13104067623318044,False
2014-05-01 23:12:00,B02512,0.3921065493646125,0.2755292917268903,1.0,1,1,40.7361,-74.004,23,noite,01-05,centro_sul,oeste,0.1368322935145975,False
2014-05-01 23:15:00,B02512,0.4423264907135831,0.2864552333985166,1.0,1,1,40.7772,-73.9783,23,noite,01-05,norte,centro_leste,0.23180497847755133,False
2014-05-01 23:15:00,B02512,0.3632697947214041,0.2951279653090743,1.0,1,1,40.7125,-73.9579,23,noite,01-05,sul,leste,0.22807279219974838,False
2014-05-01 23:17:00,B02512,0.4309628543499499,0.2844145905960396,1.0,1,1,40.7679,-73.9831,23,noite,01-05,norte,centro_leste,0.15928383242852281,False
2014-05-01 23:20:00,B02512,0.3852639296187661,0.277102287220476,1.0,1,1,40.7305,-74.0003,23,noite,01-05,centro_sul,oeste,0.15145692556175477,False
2014-05-01 23:21:00,B02512,0.3877077223851444,0.2802057648159177,1.0,1,1,40.7325,-73.993,23,noite,01-05,centro_sul,centro_oeste,0.16476030711558926,False
2014-05-01 23:21:00,B02512,0.3662023460410566,0.2977637955956105,1.0,1,1,40.7149,-73.9517,23,noite,01-05,sul,leste,0.24827210596264954,False
2014-05-01 23:21:00,B02512,0.4227761485825994,0.2925771618059691,1.0,1,1,40.7612,-73.9639,23,noite,01-05,centro_norte,leste,0.20576823744745626,False
2014-05-01 23:22:00,B02512,0.3974828934506291,0.2748490774594003,1.0,1,1,40.7405,-74.0056,23,noite,01-05,centro_sul,oeste,0.11652647014730633,False
2014-05-01 23:24:00,B02512,0.4172776148582642,0.2849247512966606,1.0,1,1,40.7567,-73.9819,23,noite,01-05,centro_norte,centro_leste,0.19683719183412843,False
2014-05-01 23:31:00,B02512,0.3751221896383185,0.2807159255165388,1.0,1,1,40.7222,-73.9918,23,noite,01-05,sul,centro_oeste,0.18674978214293952,False
2014-05-01 23:37:00,B02512,0.4204545454545467,0.2886234163761543,1.0,1,1,40.7593,-73.9732,23,noite,01-05,centro_norte,centro_leste,0.16855398343565595,False
2014-05-01 23:44:00,B02512,0.4439149560117315,0.2822038942266829,1.0,1,1,40.7785,-73.9883,23,noite,01-05,norte,centro_oeste,0.24549797444179644,False
2014-05-01 23:44:00,B02512,0.4252199413489705,0.2871779610577292,1.0,1,1,40.7632,-73.9766,23,noite,01-05,centro_norte,centro_leste,0.17050419422035998,False
2014-05-01 23:44:00,B02512,0.4315738025415427,0.2837343763285425,1.0,1,1,40.7684,-73.9847,23,noite,01-05,norte,centro_oeste,0.16558548466718465,False
2014-05-01 23:49:00,B02512,0.4287634408602159,0.2917694073633186,1.0,1,1,40.7661,-73.9658,23,noite,01-05,norte,leste,0.20604429840826105,False
2014-05-01 23:53:00,B02512,0.3790322580645124,0.2781226086217145,1.0,1,1,40.7254,-73.9979,23,noite,01-05,sul,centro_oeste,0.155221912664404,False
2014-05-01 23:59:00,B02512,0.3965053763440807,0.2827990817107348,1.0,1,1,40.7397,-73.9869,23,noite,01-05,centro_sul,centro_oeste,0.2093048633686539,False
2014-05-02 00:02:00,B02512,0.4191104594330426,0.2873055012328898,0.0,2,3,40.7582,-73.9763,0,madrugada,01-05,centro_norte,centro_leste,0.1330390670707933,False
2014-05-02 00:02:00,B02512,0.4441593352883686,0.2993367910891962,0.0,2,3,40.7787,-73.948,0,madrugada,01-05,norte,leste,0.45471780486622054,False
2014-05-02 00:05:00,B02512,0.4222873900293251,0.2858175325227456,0.0,2,3,40.7608,-73.9798,0,madrugada,01-05,centro_norte,centro_leste,0.13327132051685667,False
2014-05-02 00:06:00,B02512,0.377810361681334,0.2616699260266948,0.0,2,3,40.7244,-74.0366,0,madrugada,01-05,sul,oeste,0.5527288311188979,False
2014-05-02 00:10:00,B02512,0.411168132942322,0.2825014879687089,0.0,2,3,40.7517,-73.9876,0,madrugada,01-05,centro_norte,centro_oeste,0.19044549299619268,False
2014-05-02 00:14:00,B02512,0.3715786901270732,0.2730210016155077,0.0,2,3,40.7193,-74.0099,0,madrugada,01-05,sul,oeste,0.2659084445777413,False
2014-05-02 00:15:00,B02512,0.2806695992179868,0.3697814811665623,0.0,2,2,40.6449,-73.7823,0,madrugada,01-05,sul,leste,0.7835685612641886,True
2014-05-02 00:15:00,B02512,0.4032258064516085,0.2762945327778219,0.0,2,3,40.7452,-74.0022,0,madrugada,01-05,centro_sul,oeste,0.21428238663379623,False
2014-05-02 00:16:00,B02512,0.4228983382209179,0.2939375903409562,0.0,2,3,40.7613,-73.9607,0,madrugada,01-05,centro_norte,leste,0.2557108774285098,False
2014-05-02 00:20:00,B02512,0.4163000977517086,0.2859450726978991,0.0,2,3,40.7559,-73.9795,0,madrugada,01-05,centro_norte,centro_leste,0.14882226911590912,False
2014-05-02 00:24:00,B02512,0.3712121212121246,0.2808859790834113,0.0,2,3,40.719,-73.9914,0,madrugada,01-05,sul,centro_oeste,0.19512272609928716,False
2014-05-02 00:28:00,B02512,0.3718230694037103,0.2824164611852744,0.0,2,3,40.7195,-73.9878,0,madrugada,01-05,sul,centro_oeste,0.19529797373092492,False
2014-05-02 00:32:00,B02512,0.4112903225806477,0.2798656576821727,0.0,2,3,40.7518,-73.9938,0,madrugada,01-05,centro_norte,centro_oeste,0.19139806997015357,False
2014-05-02 00:33:00,B02512,0.3961388074291321,0.2764220729529754,0.0,2,3,40.7394,-74.0019,0,madrugada,01-05,centro_sul,oeste,0.1921636896841062,False
2014-05-02 00:33:00,B02512,0.4314516129032313,0.2838619165036995,0.0,2,3,40.7683,-73.9844,0,madrugada,01-05,norte,centro_oeste,0.2672108859186711,False
2014-05-02 00:35:00,B02512,0.3780547409579711,0.2962333134937509,0.0,2,3,40.7246,-73.9553,0,madrugada,01-05,sul,leste,0.3684216392363782,False
2014-05-02 00:37:00,B02512,0.3748778103616814,0.2951704787007863,0.0,2,3,40.722,-73.9578,0,madrugada,01-05,sul,leste,0.35713804436843677,False
2014-05-02 00:38:00,B02512,0.4224095796676437,0.2862426664399251,0.0,2,3,40.7609,-73.9788,0,madrugada,01-05,centro_norte,centro_leste,0.13094631238551077,False
2014-05-02 00:40:00,B02512,0.3840420332355805,0.2823739477935554,0.0,2,3,40.7295,-73.9879,0,madrugada,01-05,centro_sul,centro_oeste,0.22187009024043108,False
2014-05-02 00:42:00,B02512,0.3421309872922791,0.2018535838789219,0.0,2,3,40.6952,-74.1773,0,madrugada,01-05,sul,oeste,0.8608108136290576,True
2014-05-02 00:56:00,B02512,0.3886852394916928,0.2785902559306201,0.0,2,3,40.7333,-73.9968,0,madrugada,01-05,centro_sul,centro_oeste,0.20868525646221933,False
2014-05-02 00:59:00,B02512,0.3266129032258007,0.298486523254823,0.0,2,3,40.6825,-73.95,0,madrugada,01-05,sul,leste,0.39257788437814123,False
2014-05-02 00:59:00,B02512,0.3124389051808407,0.3018450812005788,0.0,2,3,40.6709,-73.9421,0,madrugada,01-05,sul,leste,0.4424079850217992,False
2014-05-02 01:02:00,B02512,0.4159335288367529,0.2890060369016218,0.0434782608695652,2,3,40.7556,-73.9723,1,madrugada,01-05,centro_norte,centro_leste,0.20474108649815395,False
2014-05-02 01:03:00,B02512,0.3896627565982342,0.2809284924751303,0.0434782608695652,2,3,40.7341,-73.9913,1,madrugada,01-05,centro_sul,centro_oeste,0.19966813761228427,False
2014-05-02 01:11:00,B02512,0.3781769305962825,0.2762945327778219,0.0434782608695652,2,3,40.7247,-74.0022,1,madrugada,01-05,sul,oeste,0.20159203416941263,False
2014-05-02 01:18:00,B02512,0.3934506353861167,0.2737437292747202,0.0434782608695652,2,3,40.7372,-74.0082,1,madrugada,01-05,centro_sul,oeste,0.19319707126344243,False
2014-05-02 01:22:00,B02512,0.3947947214076279,0.283309242411363,0.0434782608695652,2,3,40.7383,-73.9857,1,madrugada,01-05,centro_sul,centro_oeste,0.2255638128382639,False
2014-05-02 01:23:00,B02512,0.4117790811339219,0.2799931978573262,0.0434782608695652,2,3,40.7522,-73.9935,1,madrugada,01-05,centro_norte,centro_oeste,0.21112542300435874,False
2014-05-02 01:27:00,B02512,0.4222873900293251,0.2884958762010008,0.0434782608695652,2,3,40.7608,-73.9735,1,madrugada,01-05,centro_norte,centro_leste,0.18336888660087328,False
2014-05-02 01:37:00,B02512,0.3741446725317701,0.2776549613128161,0.0434782608695652,2,3,40.7214,-73.999,1,madrugada,01-05,sul,oeste,0.18999498331181155,False
2014-05-02 01:52:00,B02512,0.3963831867057692,0.2763370461695444,0.0434782608695652,2,3,40.7396,-74.0021,1,madrugada,01-05,centro_sul,oeste,0.1881416445214002,False
