Date/Time,Lat,Lon,Base,Hour,Day
2014-05-01 05:39:00,0.3874633431085073,0.27973811750701216,B02512,0.21739130434782608,1
2014-05-01 05:40:00,0.44916911045943664,0.2858600459144647,B02512,0.21739130434782608,1
2014-05-01 05:41:00,0.3698680351906134,0.2816937335260583,B02512,0.21739130434782608,1
2014-05-01 05:46:00,0.3834310850439877,0.2744239435422138,B02512,0.21739130434782608,1
2014-05-01 05:49:00,0.48350439882697316,0.21027123543916204,B02512,0.21739130434782608,1
2014-05-01 05:49:00,0.3662023460410566,0.2744664569339328,B02512,0.21739130434782608,1
2014-05-01 05:56:00,0.3707233626588504,0.2738712694498737,B02512,0.21739130434782608,1
2014-05-01 06:03:00,0.4390273704789891,0.2841169968540065,B02512,0.2608695652173913,1
2014-05-01 06:03:00,0.44000488758553047,0.28143865317575134,B02512,0.2608695652173913,1
2014-05-01 06:07:00,0.3729227761485774,0.27361618909956675,B02512,0.2608695652173913,1
2014-05-01 06:07:00,0.36937927663733916,0.2762945327778219,B02512,0.2608695652173913,1
2014-05-01 06:07:00,0.38721896383187016,0.2821188674432449,B02512,0.2608695652173913,1
2014-05-01 06:08:00,0.3813538611925722,0.2805458719496663,B02512,0.2608695652173913,1
2014-05-01 06:10:00,0.42949657869012725,0.283649349545108,B02512,0.2608695652173913,1
2014-05-01 06:10:00,0.42130987292276956,0.2618824929852863,B02512,0.2608695652173913,1
2014-05-01 06:11:00,0.37365591397848874,0.27693223365360353,B02512,0.2608695652173913,1
2014-05-01 06:12:00,0.4045698924731127,0.2643907830966761,B02512,0.2608695652173913,1
2014-05-01 06:13:00,0.3399315738025379,0.35009778080095444,B02512,0.2608695652173913,1
2014-05-01 06:14:00,0.4027370478983343,0.28577501913102665,B02512,0.2608695652173913,1
2014-05-01 06:14:00,0.43890518084066343,0.30035711249043473,B02512,0.2608695652173913,1
2014-05-01 06:16:00,0.2614858260019517,0.31978573250573916,B02512,0.2608695652173913,1
2014-05-01 06:17:00,0.44159335288367885,0.2853498852138401,B02512,0.2608695652173913,1
2014-05-01 06:17:00,0.42705278592374896,0.28645523339851664,B02512,0.2608695652173913,1
2014-05-01 06:18:00,0.43646138807428514,0.29708358132811696,B02512,0.2608695652173913,1
2014-05-01 06:19:00,0.3765884652981413,0.28454213077119306,B02512,0.2608695652173913,1
2014-05-01 06:19:00,0.4265640273704747,0.2789728764560806,B02512,0.2608695652173913,1
2014-05-01 06:21:00,0.3913734115347012,0.2758268854689234,B02512,0.2608695652173913,1
2014-05-01 06:25:00,0.44367057673509436,0.2963608536689044,B02512,0.2608695652173913,1
2014-05-01 06:27:00,0.39149560117301974,0.2804183317745057,B02512,0.2608695652173913,1
2014-05-01 06:29:00,0.4016373411534673,0.28080095229997326,B02512,0.2608695652173913,1
2014-05-01 06:31:00,0.4266862170088004,0.2918544341467566,B02512,0.2608695652173913,1
2014-05-01 06:35:00,0.39540566959921364,0.27344613553269426,B02512,0.2608695652173913,1
2014-05-01 06:40:00,0.37719941348973407,0.26158489924326034,B02512,0.2608695652173913,1
2014-05-01 06:42:00,0.42949657869012725,0.2895587109939619,B02512,0.2608695652173913,1
2014-05-01 06:43:00,0.39259530791788677,0.2785052291471821,B02512,0.2608695652173913,1
2014-05-01 06:44:00,0.4478250244379254,0.2989116571720096,B02512,0.2608695652173913,1
2014-05-01 06:44:00,0.44880254154447385,0.28462715755462753,B02512,0.2608695652173913,1
2014-05-01 06:44:00,0.4006598240469188,0.2615423858515413,B02512,0.2608695652173913,1
2014-05-01 06:46:00,0.3735337243401773,0.24377178811325706,B02512,0.2608695652173913,1
2014-05-01 06:46:00,0.47018572825023597,0.29049400561176597,B02512,0.2608695652173913,1
2014-05-01 06:49:00,0.5375122189638333,0.30652155428959915,B02512,0.2608695652173913,1
2014-05-01 06:51:00,0.4238758553274593,0.28624266643992513,B02512,0.2608695652173913,1
2014-05-01 06:53:00,0.40298142717497143,0.276209505994391,B02512,0.2608695652173913,1
2014-05-01 06:55:00,0.41959921798631683,0.28182127370121535,B02512,0.2608695652173913,1
2014-05-01 06:55:00,0.43829423264906353,0.29857155003826463,B02512,0.2608695652173913,1
2014-05-01 06:55:00,0.45087976539588936,0.2991667375223166,B02512,0.2608695652173913,1
2014-05-01 06:57:00,0.3928396871945239,0.283309242411363,B02512,0.2608695652173913,1
2014-05-01 06:59:00,0.3593597262952102,0.27489159085111936,B02512,0.2608695652173913,1
2014-05-01 07:00:00,0.4495356793743852,0.2838194031119805,B02512,0.30434782608695654,1
2014-05-01 07:01:00,0.35618279569892053,0.270342657937249,B02512,0.30434782608695654,1
2014-05-01 07:01:00,0.4798387096774164,0.2961057733185939,B02512,0.30434782608695654,1
2014-05-01 07:03:00,0.3212365591397841,0.27812260862171456,B02512,0.30434782608695654,1
2014-05-01 07:03:00,0.31146138807428514,0.2844145905960396,B02512,0.30434782608695654,1
2014-05-01 07:03:00,0.43499511241446953,0.29848652325482306,B02512,0.30434782608695654,1
2014-05-01 07:03:00,0.3372434017595296,0.28148116656747035,B02512,0.30434782608695654,1
2014-05-01 07:04:00,0.36876832844574636,0.26320040812855794,B02512,0.30434782608695654,1
2014-05-01 07:05:00,0.39381720430107237,0.27395629623331175,B02512,0.30434782608695654,1
2014-05-01 07:05:00,0.43829423264906353,0.33185953575376104,B02512,0.30434782608695654,1
2014-05-01 07:06:00,0.4117790811339219,0.2871779610577292,B02512,0.30434782608695654,1
2014-05-01 07:07:00,0.3895405669599228,0.27523169798486435,B02512,0.30434782608695654,1
2014-05-01 07:09:00,0.45637829912023165,0.2867953405322652,B02512,0.30434782608695654,1
2014-05-01 07:10:00,0.45307917888563054,0.297253634894993,B02512,0.30434782608695654,1
2014-05-01 07:12:00,0.43951612903225623,0.2990817107388821,B02512,0.30434782608695654,1
2014-05-01 07:12:00,0.4227761485825994,0.277739988096247,B02512,0.30434782608695654,1
2014-05-01 07:13:00,0.33321114369501004,0.2791854434146721,B02512,0.30434782608695654,1
2014-05-01 07:13:00,0.432062561094817,0.29508545191735536,B02512,0.30434782608695654,1
2014-05-01 07:13:00,0.32135874877809556,0.2874755547997623,B02512,0.30434782608695654,1
2014-05-01 07:15:00,0.44061583577712327,0.2947453447836068,B02512,0.30434782608695654,1
2014-05-01 07:17:00,0.43731671554252216,0.2965734206274995,B02512,0.30434782608695654,1
2014-05-01 07:17:00,0.3762218963831856,0.2810560326502838,B02512,0.30434782608695654,1
2014-05-01 07:17:00,0.4304740957966757,0.2804183317745057,B02512,0.30434782608695654,1
2014-05-01 07:19:00,0.43829423264906353,0.2935974832072077,B02512,0.30434782608695654,1
2014-05-01 07:19:00,0.39992668621700744,0.2606496046254563,B02512,0.30434782608695654,1
2014-05-01 07:19:00,0.44550342130987275,0.2879857155003833,B02512,0.30434782608695654,1
2014-05-01 07:20:00,0.28213587487780245,0.37211971771107955,B02512,0.30434782608695654,1
2014-05-01 07:21:00,0.3740224828934515,0.2825440013604279,B02512,0.30434782608695654,1
2014-05-01 07:21:00,0.45552297165200173,0.2874755547997623,B02512,0.30434782608695654,1
2014-05-01 07:22:00,0.4398826979472119,0.2930022957231486,B02512,0.30434782608695654,1
2014-05-01 07:25:00,0.42375366568914785,0.2799506844656072,B02512,0.30434782608695654,1
2014-05-01 07:26:00,0.44464809384164283,0.2959782331434404,B02512,0.30434782608695654,1
2014-05-01 07:26:00,0.390029325513197,0.2745939971090863,B02512,0.30434782608695654,1
2014-05-01 07:26:00,0.46175464320625537,0.28802822889210233,B02512,0.30434782608695654,1
2014-05-01 07:27:00,0.43548387096773666,0.28458464416291207,B02512,0.30434782608695654,1
2014-05-01 07:27:00,0.3879521016617815,0.2951704787007863,B02512,0.30434782608695654,1
2014-05-01 07:30:00,0.45246823069403774,0.29831646968795056,B02512,0.30434782608695654,1
2014-05-01 07:30:00,0.44134897360704173,0.28458464416291207,B02512,0.30434782608695654,1
2014-05-01 07:32:00,0.4105571847507292,0.2835218093699474,B02512,0.30434782608695654,1
2014-05-01 07:32:00,0.45430107526881613,0.2903239520448935,B02512,0.30434782608695654,1
2014-05-01 07:35:00,0.2902003910068487,0.3051186123628966,B02512,0.30434782608695654,1
2014-05-01 07:35:00,0.4472140762463326,0.46501147861576086,B02512,0.30434782608695654,1
2014-05-01 07:35:00,0.3928396871945239,0.2820338406598104,B02512,0.30434782608695654,1
2014-05-01 07:35:00,0.442937438905183,0.28790068871694174,B02512,0.30434782608695654,1
2014-05-01 07:35:00,0.3963831867057692,0.2788028228892081,B02512,0.30434782608695654,1
2014-05-01 07:38:00,0.393084066471161,0.2758693988606389,B02512,0.30434782608695654,1
2014-05-01 07:38:00,0.4078690127077209,0.3027803758183829,B02512,0.30434782608695654,1
2014-05-01 07:38:00,0.453201368523942,0.2982314429045161,B02512,0.30434782608695654,1
2014-05-01 07:39:00,0.3625366568914927,0.2746365105008053,B02512,0.30434782608695654,1
2014-05-01 07:40:00,0.4271749755620746,0.29066405917863847,B02512,0.30434782608695654,1
2014-05-01 07:41:00,0.4253421309872891,0.2866678003571117,B02512,0.30434782608695654,1
2014-05-01 07:41:00,0.39870478983382185,0.28432956381260155,B02512,0.30434782608695654,1
2014-05-01 07:41:00,0.4260752688172005,0.28620015304820967,B02512,0.30434782608695654,1
2014-05-01 07:44:00,0.3797653958944238,0.2807159255165388,B02512,0.30434782608695654,1
2014-05-01 07:44:00,0.44159335288367885,0.2990817107388821,B02512,0.30434782608695654,1
2014-05-01 07:45:00,0.4318181818181799,0.29512796530907437,B02512,0.30434782608695654,1
2014-05-01 07:46:00,0.4189882697947169,0.2800782246407607,B02512,0.30434782608695654,1
2014-05-01 07:46:00,0.41837732160312413,0.28785817532522984,B02512,0.30434782608695654,1
2014-05-01 07:46:00,0.4464809384164212,0.29670096080265296,B02512,0.30434782608695654,1
2014-05-01 07:46:00,0.3798875855327495,0.28033330499107123,B02512,0.30434782608695654,1
2014-05-01 07:47:00,0.28005865102638694,0.3693138338576638,B02512,0.30434782608695654,1
2014-05-01 07:48:00,0.3976050830889548,0.27829266218858706,B02512,0.30434782608695654,1
2014-05-01 07:49:00,0.41959921798631683,0.28003571124904525,B02512,0.30434782608695654,1
2014-05-01 07:50:00,0.4112903225806477,0.28751806819147774,B02512,0.30434782608695654,1
2014-05-01 07:50:00,0.3924731182795753,0.2796105773318587,B02512,0.30434782608695654,1
2014-05-01 07:51:00,0.4254643206256077,0.28607261287305263,B02512,0.30434782608695654,1
2014-05-01 07:51:00,0.4378054740957964,0.28611512626477165,B02512,0.30434782608695654,1
2014-05-01 07:52:00,0.44611436950145844,0.29538304565938134,B02512,0.30434782608695654,1
2014-05-01 07:54:00,0.45784457478006146,0.29750871524530353,B02512,0.30434782608695654,1
2014-05-01 07:54:00,0.3333333333333357,0.19947283394268922,B02512,0.30434782608695654,1
2014-05-01 07:55:00,0.3815982404692093,0.2805458719496663,B02512,0.30434782608695654,1
2014-05-01 07:56:00,0.42192082111436946,0.28284159510245743,B02512,0.30434782608695654,1
2014-05-01 07:56:00,0.3855083088954032,0.2844145905960396,B02512,0.30434782608695654,1
2014-05-01 07:56:00,0.3982160312805476,0.2837768897202615,B02512,0.30434782608695654,1
2014-05-01 07:57:00,0.4437927663734058,0.29381005016580275,B02512,0.30434782608695654,1
2014-05-01 07:57:00,0.3928396871945239,0.28288410849417644,B02512,0.30434782608695654,1
2014-05-01 08:00:00,0.4513685239491636,0.29512796530907437,B02512,0.34782608695652173,1
2014-05-01 08:00:00,0.45002443792765945,0.28968625116911895,B02512,0.34782608695652173,1
2014-05-01 08:00:00,0.4233870967741922,0.29028143865317446,B02512,0.34782608695652173,1
2014-05-01 08:01:00,0.41556695992179726,0.28777314854178826,B02512,0.34782608695652173,1
2014-05-01 08:02:00,0.4386608015640263,0.33168948218688854,B02512,0.34782608695652173,1
2014-05-01 08:03:00,0.3801319648093866,0.2802907915993522,B02512,0.34782608695652173,1
2014-05-01 08:03:00,0.4525904203323563,0.289856304735995,B02512,0.34782608695652173,1
2014-05-01 08:03:00,0.4263196480938376,0.28624266643992513,B02512,0.34782608695652173,1
2014-05-01 08:03:00,0.453201368523942,0.2850948048635331,B02512,0.34782608695652173,1
2014-05-01 08:04:00,0.43438416422286963,0.29529801887594687,B02512,0.34782608695652173,1
2014-05-01 08:05:00,0.4119012707722334,0.28488223790493805,B02512,0.34782608695652173,1
2014-05-01 08:06:00,0.40872434017595083,0.2799506844656072,B02512,0.34782608695652173,1
2014-05-01 08:06:00,0.4266862170088004,0.2918544341467566,B02512,0.34782608695652173,1
2014-05-01 08:06:00,0.36999022482893906,0.2730635150072267,B02512,0.34782608695652173,1
2014-05-01 08:07:00,0.41617790811339006,0.2927897287645642,B02512,0.34782608695652173,1
2014-05-01 08:08:00,0.4082355816226766,0.2805033585579437,B02512,0.34782608695652173,1
2014-05-01 08:08:00,0.342986314760509,0.27982314429045374,B02512,0.34782608695652173,1
2014-05-01 08:08:00,0.42803030303030454,0.28483972451321904,B02512,0.34782608695652173,1
2014-05-01 08:08:00,0.3946725317693023,0.28182127370121535,B02512,0.34782608695652173,1
2014-05-01 08:11:00,0.3749999999999929,0.2786752827140546,B02512,0.34782608695652173,1
2014-05-01 08:12:00,0.38330889540566915,0.2757843720772044,B02512,0.34782608695652173,1
2014-05-01 08:13:00,0.41104594330401056,0.2866252869653927,B02512,0.34782608695652173,1
2014-05-01 08:14:00,0.23692570869989993,0.16006291981974385,B02512,0.34782608695652173,1
2014-05-01 08:14:00,0.403958944281527,0.28224640761839837,B02512,0.34782608695652173,1
2014-05-01 08:15:00,0.38880742913001143,0.2815661933509048,B02512,0.34782608695652173,1
2014-05-01 08:16:00,0.44122678396871606,0.29988946518152915,B02512,0.34782608695652173,1
2014-05-01 08:18:00,0.43646138807428514,0.29861406342997654,B02512,0.34782608695652173,1
2014-05-01 08:18:00,0.38575268817204034,0.28016325142419873,B02512,0.34782608695652173,1
2014-05-01 08:18:00,0.3803763440860237,0.28301164866932993,B02512,0.34782608695652173,1
2014-05-01 08:19:00,0.3296676441837718,0.28403197007057557,B02512,0.34782608695652173,1
2014-05-01 08:19:00,0.4158113391984344,0.28866592976787686,B02512,0.34782608695652173,1
2014-05-01 08:19:00,0.429007820136853,0.29398010373267525,B02512,0.34782608695652173,1
2014-05-01 08:19:00,0.3708455522971619,0.18459314684125516,B02512,0.34782608695652173,1
2014-05-01 08:19:00,0.3867302052785888,0.28760309497491576,B02512,0.34782608695652173,1
2014-05-01 08:20:00,0.3809872922776094,0.28564747895587317,B02512,0.34782608695652173,1
2014-05-01 08:23:00,0.43853861192570065,0.33139188844485545,B02512,0.34782608695652173,1
2014-05-01 08:23:00,0.3901515151515085,0.28322421562792144,B02512,0.34782608695652173,1
2014-05-01 08:23:00,0.4253421309872891,0.2854349119972781,B02512,0.34782608695652173,1
2014-05-01 08:24:00,0.377810361681334,0.2824589745769899,B02512,0.34782608695652173,1
2014-05-01 08:25:00,0.4009042033235559,0.28564747895587317,B02512,0.34782608695652173,1
2014-05-01 08:25:00,0.4414711632453532,0.28483972451321904,B02512,0.34782608695652173,1
2014-05-01 08:25:00,0.4094574780058693,0.28097100586684576,B02512,0.34782608695652173,1
2014-05-01 08:27:00,0.39833822091886617,0.2778675282714005,B02512,0.34782608695652173,1
2014-05-01 08:28:00,0.4049364613880755,0.2807159255165388,B02512,0.34782608695652173,1
2014-05-01 08:28:00,0.41654447702835284,0.28883598333474936,B02512,0.34782608695652173,1
2014-05-01 08:28:00,0.3951612903225765,0.2834367825865165,B02512,0.34782608695652173,1
2014-05-01 08:29:00,0.42913000977516447,0.29398010373267525,B02512,0.34782608695652173,1
2014-05-01 08:29:00,0.429007820136853,0.2866252869653927,B02512,0.34782608695652173,1
2014-05-01 08:30:00,0.39296187683284955,0.2819913272680914,B02512,0.34782608695652173,1
2014-05-01 08:30:00,0.4131231671554261,0.2864977467902392,B02512,0.34782608695652173,1
2014-05-01 08:34:00,0.3662023460410566,0.27217073378114165,B02512,0.34782608695652173,1
2014-05-01 08:34:00,0.44305962854349445,0.2946178046084498,B02512,0.34782608695652173,1
2014-05-01 08:34:00,0.42008797653959107,0.2815236799591858,B02512,0.34782608695652173,1
2014-05-01 08:37:00,0.4324291300097727,0.2852223450386866,B02512,0.34782608695652173,1
2014-05-01 08:38:00,0.37817693059628255,0.27688972026188097,B02512,0.34782608695652173,1
2014-05-01 08:39:00,0.3934506353861167,0.28288410849417644,B02512,0.34782608695652173,1
2014-05-01 08:40:00,0.4462365591397841,0.28760309497491576,B02512,0.34782608695652173,1
2014-05-01 08:40:00,0.38807429130009297,0.2805883853413853,B02512,0.34782608695652173,1
2014-05-01 08:41:00,0.4265640273704747,0.28437207720432056,B02512,0.34782608695652173,1
2014-05-01 08:42:00,0.4396383186705748,0.29971941161465665,B02512,0.34782608695652173,1
2014-05-01 08:42:00,0.4214320625610952,0.2937250233823612,B02512,0.34782608695652173,1
2014-05-01 08:43:00,0.44880254154447385,0.2867528271405497,B02512,0.34782608695652173,1
2014-05-01 08:43:00,0.42399804496578497,0.2790579032395186,B02512,0.34782608695652173,1
2014-05-01 08:45:00,0.37817693059628255,0.2799506844656072,B02512,0.34782608695652173,1
2014-05-01 08:45:00,0.43829423264906353,0.33134937505314355,B02512,0.34782608695652173,1
2014-05-01 08:46:00,0.42705278592374896,0.28964373777739993,B02512,0.34782608695652173,1
2014-05-01 08:47:00,0.37060117302052475,0.2782076354051526,B02512,0.34782608695652173,1
2014-05-01 08:47:00,0.36754643206256077,0.2740413230167533,B02512,0.34782608695652173,1
2014-05-01 08:48:00,0.28152492668621676,0.31855284414590557,B02512,0.34782608695652173,1
2014-05-01 08:50:00,0.43462854349950675,0.33424028568999375,B02512,0.34782608695652173,1
2014-05-01 08:50:00,0.3852639296187661,0.2947878581753258,B02512,0.34782608695652173,1
2014-05-01 08:51:00,0.36730205278592365,0.30180256780885983,B02512,0.34782608695652173,1
2014-05-01 08:51:00,0.39956011730204466,0.277739988096247,B02512,0.34782608695652173,1
2014-05-01 08:51:00,0.40139296187683016,0.28037581838279024,B02512,0.34782608695652173,1
2014-05-01 08:53:00,0.4193548387096797,0.29113170648754405,B02512,0.34782608695652173,1
2014-05-01 08:53:00,0.4384164222873892,0.33147691522829703,B02512,0.34782608695652173,1
2014-05-01 08:53:00,0.42497556207233345,0.28339426919479394,B02512,0.34782608695652173,1
2014-05-01 08:54:00,0.4390273704789891,0.2945327778250153,B02512,0.34782608695652173,1
2014-05-01 08:54:00,0.4217986314760438,0.28097100586684576,B02512,0.34782608695652173,1
2014-05-01 08:55:00,0.42253176930596226,0.2840744834622875,B02512,0.34782608695652173,1
2014-05-01 08:55:00,0.4106793743890478,0.2759969390357959,B02512,0.34782608695652173,1
2014-05-01 08:56:00,0.4495356793743852,0.2974662018535845,B02512,0.34782608695652173,1
2014-05-01 08:57:00,0.5574291300097727,0.27514667120142633,B02512,0.34782608695652173,1
2014-05-01 08:57:00,0.33773216031280384,0.3069466882067857,B02512,0.34782608695652173,1
2014-05-01 09:00:00,0.44012707722384903,0.2856049655641506,B02512,0.3913043478260869,1
2014-05-01 09:01:00,0.43853861192570065,0.33147691522829703,B02512,0.3913043478260869,1
2014-05-01 09:02:00,0.4296187683284458,0.28403197007057557,B02512,0.3913043478260869,1
2014-05-01 09:03:00,0.4088465298142694,0.2847972111215,B02512,0.3913043478260869,1
2014-05-01 09:05:00,0.38599706744867746,0.29721112150327045,B02512,0.3913043478260869,1
2014-05-01 09:06:00,0.43120723362658,0.291386786837851,B02512,0.3913043478260869,1
2014-05-01 09:06:00,0.3963831867057692,0.2654961312813491,B02512,0.3913043478260869,1
2014-05-01 09:07:00,0.3846529814271733,0.2797806308987312,B02512,0.3913043478260869,1
2014-05-01 09:07:00,0.4006598240469188,0.28033330499107123,B02512,0.3913043478260869,1
2014-05-01 09:08:00,0.447091886608014,0.2851373182552521,B02512,0.3913043478260869,1
2014-05-01 09:11:00,0.46114369501466257,0.28879346994303035,B02512,0.3913043478260869,1
2014-05-01 09:13:00,0.4215542521994067,0.29206700110534456,B02512,0.3913043478260869,1
2014-05-01 09:15:00,0.35764907135875035,0.25371992177535674,B02512,0.3913043478260869,1
2014-05-01 09:18:00,0.3852639296187661,0.2739988096250343,B02512,0.3913043478260869,1
2014-05-01 09:19:00,0.4133675464320632,0.28033330499107123,B02512,0.3913043478260869,1
2014-05-01 09:20:00,0.35826001955033604,0.2731910551823802,B02512,0.3913043478260869,1
2014-05-01 09:20:00,0.42008797653959107,0.2821613808349639,B02512,0.3913043478260869,1
