Date/Time,Base,Lat,Lon,Hour,Day,cluster_kmeans,Lat_original,Lon_original
2014-05-01 05:17:00,B02512,0.4384164222873892,0.2847121843380655,0.217391304347826,1,3,40.774,-73.9824
2014-05-01 05:17:00,B02512,0.3954056695992136,0.2760819658192304,0.217391304347826,1,3,40.7388,-74.0027
2014-05-01 05:18:00,B02512,0.4434261974584572,0.2879006887169417,0.217391304347826,1,3,40.7781,-73.9749
2014-05-01 05:21:00,B02512,0.4227761485825994,0.277442394354221,0.217391304347826,1,3,40.7612,-73.9995
2014-05-01 05:23:00,B02512,0.4203323558162282,0.2672816937335263,0.217391304347826,1,3,40.7592,-74.0234
2014-05-01 05:24:00,B02512,0.5795454545454533,0.364849927727235,0.217391304347826,1,3,40.8895,-73.7939
2014-05-01 05:27:00,B02512,0.40285923753666,0.2869228807074222,0.217391304347826,1,3,40.7449,-73.9772
2014-05-01 05:29:00,B02512,0.3420087976539534,0.2013859365700199,0.217391304347826,1,3,40.6951,-74.1784
2014-05-01 05:30:00,B02512,0.4341397849462325,0.283309242411363,0.217391304347826,1,3,40.7705,-73.9857
2014-05-01 05:34:00,B02512,0.3879521016617815,0.2734886489244132,0.217391304347826,1,3,40.7327,-74.0088
2014-05-01 05:35:00,B02512,0.4683528836754576,0.2887509565513149,0.217391304347826,1,3,40.7985,-73.9729
2014-05-01 05:36:00,B02512,0.4073802541544538,0.2884108494175699,0.217391304347826,1,3,40.7486,-73.9737
2014-05-01 05:38:00,B02512,0.3934506353861167,0.2614148456763878,0.217391304347826,1,3,40.7372,-74.0372
2014-05-01 05:38:00,B02512,0.4594330400782027,0.2920670011053445,0.217391304347826,1,3,40.7912,-73.9651
2014-05-01 05:39:00,B02512,0.3874633431085073,0.2797381175070121,0.217391304347826,1,3,40.7323,-73.9941
2014-05-01 05:40:00,B02512,0.4491691104594366,0.2858600459144647,0.217391304347826,1,3,40.7828,-73.9797
2014-05-01 05:41:00,B02512,0.3698680351906134,0.2816937335260583,0.217391304347826,1,3,40.7179,-73.9895
2014-05-01 05:46:00,B02512,0.3834310850439877,0.2744239435422138,0.217391304347826,1,3,40.729,-74.0066
2014-05-01 05:49:00,B02512,0.4835043988269731,0.210271235439162,0.217391304347826,1,3,40.8109,-74.1575
2014-05-01 05:49:00,B02512,0.3662023460410566,0.2744664569339328,0.217391304347826,1,3,40.7149,-74.0065
2014-05-01 05:56:00,B02512,0.3707233626588504,0.2738712694498737,0.217391304347826,1,3,40.7186,-74.0079
2014-05-01 06:03:00,B02512,0.4390273704789891,0.2841169968540065,0.2608695652173913,1,3,40.7745,-73.9838
2014-05-01 06:03:00,B02512,0.4400048875855304,0.2814386531757513,0.2608695652173913,1,3,40.7753,-73.9901
2014-05-01 06:07:00,B02512,0.3729227761485774,0.2736161890995667,0.2608695652173913,1,3,40.7204,-74.0085
2014-05-01 06:07:00,B02512,0.3693792766373391,0.2762945327778219,0.2608695652173913,1,3,40.7175,-74.0022
2014-05-01 06:07:00,B02512,0.3872189638318701,0.2821188674432449,0.2608695652173913,1,3,40.7321,-73.9885
2014-05-01 06:08:00,B02512,0.3813538611925722,0.2805458719496663,0.2608695652173913,1,3,40.7273,-73.9922
2014-05-01 06:10:00,B02512,0.4294965786901272,0.283649349545108,0.2608695652173913,1,3,40.7667,-73.9849
2014-05-01 06:10:00,B02512,0.4213098729227695,0.2618824929852863,0.2608695652173913,1,3,40.76,-74.0361
2014-05-01 06:11:00,B02512,0.3736559139784887,0.2769322336536035,0.2608695652173913,1,3,40.721,-74.0007
2014-05-01 06:12:00,B02512,0.4045698924731127,0.2643907830966761,0.2608695652173913,1,3,40.7463,-74.0302
